player_id,name,team,role,age,appearances_last_season,starts_last_season,minutes_last_season,goals_last_season,assists_last_season,clean_sheets_last_season,goals_conceded_last_season,saves_last_season,penalties_faced_last_season,penalties_saved_last_season,penalties_scored_last_season,penalties_missed_last_season,rating_matches,rating_coverage,average_rating_last_season,fantasy_average_last_season,injury_risk,injury_risk_available,starting_probability,set_piece_level,data_source,notes,yellow_cards_last_season,red_cards_last_season,performance_raw,performance_score,starting_score,bonus_raw,bonus_per_90,bonus_percentile,bonus_score,reliability_score,overall_score,overall_rank,role_rank
25079,Silvère Ganvoula,Monza,A,29,7,4,325,0,0,0,0,0,0,0,0,0,7,1.0,6.49,6.49,0.28,True,0.1052631578947368,0,api_football_fixtures_2024,,0,0,6.7576669832225384,36.39,10.53,0.0,0.0,14.224137931034484,40.51,72.0,34.72,520,98
8643,Konan N'Dri,Lecce,A,25,11,2,313,0,0,0,0,0,0,0,0,0,10,0.909,6.634,6.63,0.33,True,0.0526315789473684,0,api_football_fixtures_2024,,0,0,6.778900284900285,39.39,5.26,0.0,0.0,14.224137931034484,40.77,67.0,34.03,533,101
30790,Gianluca Lapadula,Cagliari,A,35,12,1,306,0,0,0,0,0,0,0,0,0,12,1.0,6.621,6.58,0.345,True,0.0263157894736842,0,api_football_fixtures_2024,,1,0,6.7649690170940175,37.41,2.63,-0.5,-0.14705882352941177,2.586206896551724,37.97,65.5,31.69,569,112
72388,Gabriel Charpentier,Parma,A,26,10,0,266,1,2,0,0,0,0,0,0,0,10,1.0,7.105,7.55,0.642,True,0.0,0,api_football_fixtures_2024,,1,0,6.935900284900285,62.33,0.0,4.5,1.5225563909774436,89.65517241379311,59.05,35.8,43.11,347,65
43033,Florinel Coman,Cagliari,A,27,9,2,258,1,0,0,0,0,0,0,0,0,9,1.0,6.66,6.88,0.348,True,0.0526315789473684,0,api_football_fixtures_2024,,2,0,6.791965811965812,41.27,5.26,2.0,0.6976744186046512,48.275862068965516,49.62,65.2,37.16,458,84
665,Maxwel Cornet,Genoa,C,29,7,2,242,2,1,0,0,0,0,0,0,0,7,1.0,6.908,7.91,0.567,True,0.0526315789473684,0,api_football_fixtures_2024,,0,0,6.880699946323135,51.55,5.26,7.0,2.603305785123967,99.03381642512076,60.39,43.3,41.81,375,132
85,Cyril Ngonge,Napoli,A,25,18,1,238,0,0,0,0,0,0,0,0,0,16,0.889,6.698,6.64,0.265,True,0.0263157894736842,0,api_football_fixtures_2024,,2,0,6.783194681861349,40.0,2.63,-1.0,-0.37815126050420167,0.8620689655172413,39.72,73.5,33.93,535,102
284242,Omari Forson,Monza,C,21,9,1,222,0,0,0,0,0,0,0,0,0,9,1.0,6.716,6.72,0.346,True,0.0263157894736842,0,api_football_fixtures_2024,,0,0,6.822996501749126,42.24,2.63,0.0,0.0,31.642512077294686,46.37,65.4,35.89,490,177
436260,Francesco Camarda,AC Milan,A,17,10,1,214,0,0,0,0,0,0,0,0,0,9,0.9,6.72,6.72,0.2,True,0.0263157894736842,0,api_football_fixtures_2024,,0,0,6.810586501620985,43.98,2.63,0.0,0.0,14.224137931034484,43.13,80.0,36.99,461,86
40592,Adrian Benedyczak,Parma,A,25,9,2,213,0,0,0,0,0,0,0,0,0,9,1.0,6.531,6.53,0.649,True,0.0526315789473684,0,api_football_fixtures_2024,,0,0,6.751931329207191,35.59,5.26,0.0,0.0,14.224137931034484,43.15,35.1,30.23,577,115
443141,Kevin Martins,Monza,C,20,9,1,197,0,1,0,0,0,0,0,0,0,8,0.889,6.706,6.76,0.2,False,0.0263157894736842,0,api_football_fixtures_2024,,1,0,6.82396066252588,42.4,2.63,0.5,0.22842639593908629,55.072463768115945,50.91,50.0,35.77,494,179
287374,Emmanuel Ekong,Empoli,A,23,15,0,188,0,0,0,0,0,0,0,0,0,13,0.867,6.513,6.48,0.2,False,0.0,0,api_football_fixtures_2024,,1,0,6.718060865060865,31.02,0.0,-0.5,-0.23936170212765956,1.7241379310344827,41.66,50.0,28.36,582,117
106257,Alessandro Gabrielloni,Como,A,31,15,0,173,1,1,0,0,0,0,0,0,0,13,0.867,6.592,6.83,0.42,True,0.0,0,api_football_fixtures_2024,,1,0,6.749182077182077,35.21,0.0,3.5,1.8208092485549132,94.82758620689656,57.23,58.0,35.29,506,95
452033,Lorenzo Venturino,Genoa,C,19,6,1,163,2,0,0,0,0,0,0,0,0,6,1.0,7.265,8.27,0.2,False,0.0263157894736842,0,api_football_fixtures_2024,,0,0,6.962034559643255,64.41,2.63,6.0,3.3128834355828225,100.0,57.67,50.0,45.5,318,111
408540,Kingstone Mutandwa,Cagliari,A,22,6,0,136,0,0,0,0,0,0,0,0,0,6,1.0,6.444,6.44,0.357,True,0.0,0,api_football_fixtures_2024,,0,0,6.757346482577252,36.34,0.0,0.0,0.0,14.224137931034484,45.3,64.3,32.74,559,107
162173,Samuel Iling Junior,Bologna,C,22,7,0,131,1,0,0,0,0,0,0,0,0,7,1.0,6.865,7.29,0.225,True,0.0,0,api_football_fixtures_2024,,0,0,6.869551798174987,49.74,0.0,3.0,2.0610687022900764,98.06763285024155,56.11,77.5,41.99,373,130
314254,Antonio Raimondo,Venezia,A,21,9,0,116,0,0,0,0,0,0,0,0,0,8,0.889,6.344,6.34,0.288,True,0.0,0,api_football_fixtures_2024,,0,0,6.706393162393162,29.51,0.0,0.0,0.0,14.224137931034484,45.92,71.2,31.22,571,114
395761,Mathis Lambourde,Verona,A,19,7,0,104,1,0,0,0,0,0,0,0,0,7,1.0,6.554,6.91,0.309,True,0.0,0,api_football_fixtures_2024,,1,0,6.774259575815131,38.73,0.0,2.5,2.1634615384615388,98.27586206896551,55.0,69.1,36.96,463,87
30570,Alberto Cerri,Como,A,29,5,0,86,0,0,0,0,0,0,0,0,0,4,0.8,6.194,6.19,0.454,True,0.0,0,api_football_fixtures_2024,,0,0,6.741792022792023,34.2,0.0,0.0,0.0,14.224137931034484,46.88,54.6,31.49,570,113
30849,Nicholas Pierini,Venezia,A,27,2,0,82,0,0,0,0,0,0,0,0,0,2,1.0,6.59,6.59,0.239,True,0.0,0,api_football_fixtures_2024,,0,0,6.827591297591297,46.48,0.0,0.0,0.0,14.224137931034484,47.01,76.1,37.98,437,78
30490,Nicola Sansone,Lecce,A,34,5,0,71,0,0,0,0,0,0,0,0,0,4,0.8,6.746,6.75,0.539,True,0.0,0,api_football_fixtures_2024,,0,0,6.833792022792022,47.4,0.0,0.0,0.0,14.224137931034484,47.38,46.1,35.41,501,94
177745,Faride Alidou,Verona,C,24,3,0,68,0,0,0,0,0,0,0,0,0,3,1.0,6.635,6.64,0.268,True,0.0,0,api_football_fixtures_2024,,0,0,6.840343415248897,45.02,0.0,0.0,0.0,31.642512077294686,48.71,73.2,37.69,445,157
1917,Mario Balotelli,Genoa,A,35,6,0,67,0,0,0,0,0,0,0,0,0,5,0.833,6.583,6.42,0.41,True,0.0,0,api_football_fixtures_2024,,2,0,6.7976803418803415,42.1,0.0,-1.0,-1.3432835820895521,0.0,46.54,59.0,34.59,523,100
290807,Vanja Vlahović,Atalanta,A,21,3,0,57,0,0,0,0,0,0,0,0,0,3,1.0,6.8,6.8,0.2,False,0.0,0,api_football_fixtures_2024,,0,0,6.84465254552211,49.01,0.0,0.0,0.0,14.224137931034484,47.87,50.0,36.51,477,88
30803,Antonín Barák,Fiorentina,C,31,1,1,55,0,0,0,0,0,0,0,0,0,1,1.0,7.3,7.3,0.2,False,0.0263157894736842,0,api_football_fixtures_2024,,0,0,6.891566597653554,53.31,2.63,0.0,0.0,31.642512077294686,48.94,50.0,39.0,413,146
310109,David Ankeye,Genoa,A,23,4,0,47,0,0,0,0,0,0,0,0,0,4,1.0,6.496,6.5,0.318,True,0.0,0,api_football_fixtures_2024,,0,0,6.792125356125356,41.29,0.0,0.0,0.0,14.224137931034484,48.22,68.2,35.74,496,92
327763,Rareș Cătălin Burnete,Lecce,A,21,4,0,35,0,0,0,0,0,0,0,0,0,3,0.75,6.429,6.43,0.405,True,0.0,0,api_football_fixtures_2024,,0,0,6.796261241174284,41.89,0.0,0.0,0.0,14.224137931034484,48.66,59.5,35.21,509,96
471040,Alessio Cacciamani,Torino,C,18,2,0,29,0,0,0,0,0,0,0,0,0,2,1.0,6.769,6.77,0.2,False,0.0,0,api_football_fixtures_2024,,0,0,6.861859025032938,48.49,0.0,0.0,0.0,31.642512077294686,49.43,50.0,36.8,468,167
344165,Damián Pizarro,Udinese,A,20,2,0,24,0,0,0,0,0,0,0,0,0,2,1.0,6.4,6.4,0.275,True,0.0,0,api_football_fixtures_2024,,0,0,6.81031857031857,43.94,0.0,0.0,0.0,14.224137931034484,49.07,72.5,37.35,450,82
30544,Gianluca Scamacca,Atalanta,A,26,1,0,13,0,0,0,0,0,0,0,0,0,1,1.0,6.9,6.9,0.776,True,0.0,0,api_football_fixtures_2024,,0,0,6.853667073667073,50.34,0.0,0.0,0.0,14.224137931034484,49.49,22.4,34.71,521,99
359100,Alphadjo Cissè,Verona,C,19,2,0,12,0,0,0,0,0,0,0,0,0,1,0.5,6.9,6.9,0.2,False,0.0,0,api_football_fixtures_2024,,0,0,6.872518978605935,50.22,0.0,0.0,0.0,31.642512077294686,49.76,50.0,37.51,447,159
128478,Walid Cheddira,Napoli,A,27,1,0,11,0,0,0,0,0,0,0,0,0,1,1.0,6.7,6.7,0.2,True,0.0,0,api_football_fixtures_2024,,0,0,6.844143264143264,48.93,0.0,0.0,0.0,14.224137931034484,49.57,80.0,40.0,397,74
31060,Francesco Caputo,Empoli,A,37,1,0,10,0,0,0,0,0,0,0,0,0,1,1.0,6.3,6.3,0.321,True,0.0,0,api_football_fixtures_2024,,0,0,6.825095645095645,46.11,0.0,0.0,0.0,14.224137931034484,49.61,67.9,37.81,440,80
336555,Estanis Pedrola,Bologna,A,22,1,0,8,0,0,0,0,0,0,0,0,0,1,1.0,7.2,7.2,0.382,True,0.0,0,api_football_fixtures_2024,,0,0,6.867952787952787,52.46,0.0,0.0,0.0,14.224137931034484,49.68,61.8,39.45,405,75
1454,Mattéo Guendouzi,Lazio,C,26,37,37,3274,1,3,0,0,0,0,0,0,0,37,1.0,7.081,7.15,0.283,True,0.9736842105263158,0,api_football_fixtures_2024,,7,0,7.007366641240783,71.01,97.37,2.5,0.06872327428222358,42.028985507246375,43.75,71.7,69.49,62,20
30845,Emmanuel Gyasi,Empoli,C,31,37,37,3224,2,1,0,0,0,0,0,0,0,37,1.0,6.702,6.82,0.2,True,0.9736842105263158,0,api_football_fixtures_2024,,5,0,6.761349097381134,32.77,97.37,4.5,0.12562034739454095,49.275362318840585,49.43,80.0,58.64,158,53
2807,Remo Freuler,Bologna,C,33,37,37,3214,1,2,0,0,0,0,0,0,0,37,1.0,6.989,7.04,0.2,True,0.9736842105263158,0,api_football_fixtures_2024,,6,0,6.947647342995169,62.21,97.37,2.0,0.056004978220286245,41.54589371980676,43.4,80.0,67.13,83,24
48047,Jesper Karlström,Udinese,C,30,37,36,3189,0,3,0,0,0,0,0,0,0,37,1.0,6.761,6.72,0.208,True,0.9473684210526316,0,api_football_fixtures_2024,,9,0,6.799647342995169,38.57,94.74,-1.5,-0.04233301975540922,20.28985507246377,26.83,79.2,53.15,213,75
227,Angeliño,AS Roma,D,29,38,36,3188,2,1,5,0,0,0,0,0,0,38,1.0,7.11,7.28,0.2,True,0.9473684210526316,0,api_football_fixtures_2024,,1,0,7.027370070945389,75.21,94.74,6.5,0.18350062735257214,80.95238095238095,74.14,80.0,80.25,11,5
296560,Jackson Tchatchoua,Verona,D,24,36,36,3169,2,3,0,0,0,0,0,0,0,36,1.0,6.686,6.81,0.243,True,0.9473684210526316,0,api_football_fixtures_2024,,7,1,6.751847573479152,30.36,94.74,4.5,0.12780056800252446,74.28571428571429,68.91,75.7,62.55,121,51
36902,Tijjani Reijnders,AC Milan,C,27,37,36,3132,10,4,0,0,0,0,0,0,0,37,1.0,7.319,8.18,0.2,True,0.9473684210526316,0,api_football_fixtures_2024,,2,1,7.161857869310959,88.13,94.74,32.0,0.9195402298850576,89.85507246376811,80.96,80.0,86.82,1,1
15881,Morten Frendrup,Genoa,C,24,35,35,3107,2,0,0,0,0,0,0,0,0,35,1.0,6.992,7.09,0.264,True,0.9210526315789472,0,api_football_fixtures_2024,,5,0,6.948052700922267,62.27,92.11,3.5,0.1013839716768587,46.3768115942029,47.19,73.6,66.34,88,26
30432,Marten de Roon,Atalanta,C,34,36,34,3058,4,4,2,0,0,0,0,0,0,36,1.0,7.16,7.53,0.407,True,0.8947368421052632,0,api_football_fixtures_2024,,5,0,7.0568374741200826,77.48,89.47,13.5,0.3973185088293002,68.59903381642512,64.37,59.3,74.73,33,14
1014,Simon Sohm,Parma,C,24,37,36,2999,4,0,0,0,0,0,0,0,0,37,1.0,6.89,7.13,0.295,True,0.9473684210526316,0,api_football_fixtures_2024,,6,0,6.883384185100432,51.98,94.74,9.0,0.2700900300100033,59.90338164251207,57.62,70.5,66.21,91,28
903,Scott McTominay,Napoli,C,29,34,33,2941,12,4,0,0,0,0,0,0,0,34,1.0,7.267,8.4,0.39,True,0.868421052631579,0,api_football_fixtures_2024,,3,0,7.120387010198605,84.44,86.84,38.5,1.1781706902414144,95.16908212560386,84.59,61.0,82.74,5,2
10097,Éderson,Atalanta,C,26,37,32,2888,4,1,0,0,0,0,0,0,0,37,1.0,7.208,7.46,0.2,True,0.8421052631578947,0,api_football_fixtures_2024,,5,1,7.089805237732011,81.29,84.21,9.5,0.29605263157894735,61.35265700483091,58.66,80.0,75.1,31,12
30775,Giuseppe Pezzella,Empoli,D,28,35,34,2887,0,3,0,0,0,0,0,0,0,35,1.0,6.81,6.8,0.387,True,0.8947368421052632,0,api_football_fixtures_2024,,7,0,6.831953892996955,43.38,89.47,-0.5,-0.015587114651887774,36.666666666666664,39.84,61.3,55.63,190,76
881,Hans Nicolussi Caviglia,Venezia,C,25,35,33,2870,4,2,0,0,0,0,0,0,0,35,1.0,6.935,7.21,0.2,True,0.868421052631579,0,api_football_fixtures_2024,,7,1,6.911779973649539,56.56,86.84,9.5,0.2979094076655052,61.83574879227053,59.01,80.0,67.21,82,23
3406,Frank Anguissa,Napoli,C,30,35,32,2857,6,4,0,0,0,0,0,0,0,35,1.0,7.109,7.67,0.339,True,0.8421052631578947,0,api_football_fixtures_2024,,5,0,7.0225072463768115,73.07,84.21,19.5,0.6142807140357018,81.64251207729468,74.06,66.1,75.46,28,10
26828,Georgios Kyriakopoulos,Monza,D,29,34,33,2851,2,4,0,0,0,0,0,0,0,34,1.0,6.921,7.14,0.28,True,0.868421052631579,0,api_football_fixtures_2024,,5,0,6.902249335459862,55.5,86.84,7.5,0.23675903191862505,86.19047619047619,77.51,72.0,71.59,47,16
30533,Manuel Locatelli,Juventus,C,27,36,34,2840,2,2,0,0,0,0,0,1,0,36,1.0,7.364,7.46,0.318,True,0.8947368421052632,1,api_football_fixtures_2024,,9,0,7.18798033126294,90.1,89.47,3.5,0.11091549295774648,47.34299516908212,47.98,68.2,75.12,30,11
31056,Samuele Ricci,Torino,C,24,34,34,2836,1,1,0,0,0,0,0,0,0,34,1.0,6.861,6.83,0.426,True,0.8947368421052632,0,api_football_fixtures_2024,,8,1,6.8647573805689746,48.96,89.47,-1.0,-0.03173483779971791,22.22222222222222,28.91,57.4,53.92,206,71
128461,Nadir Zortea,Cagliari,D,26,35,33,2736,6,2,0,0,0,0,0,0,0,35,1.0,6.682,7.22,0.325,True,0.868421052631579,0,api_football_fixtures_2024,,2,0,6.7504993475424095,30.15,86.84,19.0,0.625,98.09523809523809,86.19,67.5,64.87,101,40
30784,Nicolò Rovella,Lazio,C,24,33,31,2728,0,3,0,0,0,0,0,0,0,33,1.0,7.137,7.03,0.346,True,0.8157894736842105,0,api_football_fixtures_2024,,13,0,7.036677331145747,74.94,81.58,-3.5,-0.11546920821114369,14.492753623188406,23.3,65.4,60.15,137,42
30822,Tommaso Augello,Cagliari,D,31,38,30,2723,0,7,1,0,0,0,0,0,0,38,1.0,6.948,7.09,0.22,True,0.7894736842105263,0,api_football_fixtures_2024,,3,0,6.921232139910906,58.73,78.95,5.5,0.18178479618068308,80.47619047619048,72.91,78.0,69.96,59,23
30937,Mattia Zaccagni,Lazio,C,30,34,33,2706,8,6,0,0,0,0,0,2,0,34,1.0,7.406,8.14,0.45,True,0.868421052631579,2,api_football_fixtures_2024,,10,0,7.207905528717123,91.44,86.84,25.0,0.8314855875831486,87.43961352657004,78.1,55.0,82.64,6,3
350037,Nico Paz,Como,C,21,35,30,2699,6,8,0,0,0,0,0,0,1,35,1.0,7.272,7.93,0.23,True,0.7894736842105263,1,api_football_fixtures_2024,,6,0,7.126234519104084,85.0,78.95,20.0,0.6669136717302705,83.57487922705315,75.18,77.0,79.74,13,5
30768,Pedro Pereira,Monza,D,28,35,32,2691,1,3,0,0,0,0,0,0,0,35,1.0,6.628,6.66,0.2,True,0.8421052631578947,0,api_football_fixtures_2024,,10,0,6.716135711178773,25.17,84.21,1.0,0.033444816053511704,60.476190476190474,57.85,80.0,55.22,195,78
1748,Lassana Coulibaly,Lecce,C,29,38,30,2678,1,0,0,0,0,0,0,0,0,38,1.0,6.741,6.78,0.2,True,0.7894736842105263,0,api_football_fixtures_2024,,3,0,6.78587756121939,36.45,78.95,1.5,0.05041075429424944,40.57971014492754,42.95,80.0,53.38,210,72
47439,Stanislav Lobotka,Napoli,C,31,32,31,2647,0,1,0,0,0,0,0,0,0,32,1.0,7.084,7.07,0.423,True,0.8157894736842105,0,api_football_fixtures_2024,,3,0,7.002132664437012,70.27,81.58,-0.5,-0.017000377786173027,23.18840579710145,29.99,57.7,59.76,142,44
31624,Gabriel Strefezza,Como,C,28,37,32,2632,6,4,0,0,0,0,0,0,0,37,1.0,7.207,7.73,0.253,True,0.8421052631578947,0,api_football_fixtures_2024,,5,0,7.089156114924994,81.22,84.21,19.5,0.6667933130699089,83.09178743961353,74.66,74.7,79.35,14,6
162266,Lucas Da Cunha,Como,C,24,36,30,2625,3,2,0,0,0,0,0,0,0,36,1.0,7.259,7.51,0.2,True,0.7894736842105263,0,api_football_fixtures_2024,,4,0,7.12048033126294,84.45,78.95,9.0,0.30857142857142855,64.25120772946859,60.61,80.0,75.48,27,9
302432,Alessandro Bianco,Monza,C,23,35,29,2622,1,0,0,0,0,0,0,0,0,35,1.0,6.816,6.77,0.2,True,0.7631578947368421,0,api_football_fixtures_2024,,9,0,6.8360527009222665,44.33,76.32,-1.5,-0.05148741418764302,19.806763285024154,27.52,80.0,50.85,243,87
22147,Manu Koné,AS Roma,C,24,34,31,2582,2,1,0,0,0,0,0,0,0,34,1.0,6.952,7.07,0.445,True,0.8157894736842105,0,api_football_fixtures_2024,,6,0,6.922053676865271,58.19,81.58,4.0,0.139426800929512,49.75845410628019,49.82,55.5,61.26,131,38
51266,Gianluca Busio,Venezia,C,23,33,28,2531,2,0,0,0,0,0,0,0,0,33,1.0,6.834,6.96,0.298,True,0.7368421052631579,0,api_football_fixtures_2024,,4,0,6.8480169537872575,46.26,73.68,4.0,0.14223627024891347,50.24154589371981,50.18,70.2,56.68,178,62
36916,Kingsley Ehizibue,Udinese,D,30,33,30,2510,0,1,3,0,0,0,0,0,0,33,1.0,6.808,6.76,0.494,True,0.7894736842105263,0,api_football_fixtures_2024,,5,0,6.831537058770425,43.31,78.95,-1.5,-0.05378486055776892,28.809523809523807,34.4,50.6,50.28,259,99
22254,Youssouf Fofana,AC Milan,C,26,35,29,2509,1,6,0,0,0,0,0,0,0,35,1.0,6.941,7.13,0.254,True,0.7631578947368421,0,api_football_fixtures_2024,,5,0,6.915598155467721,57.17,76.32,6.5,0.23316062176165803,56.038647342995176,54.44,74.6,62.88,116,33
91422,Raoul Bellanova,Atalanta,D,25,35,28,2495,0,9,1,0,0,0,0,0,0,35,1.0,7.028,7.24,0.258,True,0.7368421052631579,0,api_football_fixtures_2024,,3,0,6.970681165724227,66.83,73.68,7.5,0.27054108216432865,88.57142857142857,78.35,74.2,72.73,40,12
17,Christian Pulišić,AC Milan,C,27,34,29,2489,11,9,0,0,0,0,0,3,1,34,1.0,7.324,8.54,0.393,True,0.7631578947368421,3,api_football_fixtures_2024,,1,0,7.156275899087493,87.67,76.32,38.5,1.392125351546806,96.61835748792271,84.24,60.7,81.1,8,4
89520,Mikael Ellertsson,Venezia,C,23,36,29,2480,2,2,0,0,0,0,0,0,0,36,1.0,6.86,7.05,0.236,True,0.7631578947368421,0,api_football_fixtures_2024,,2,0,6.86398033126294,48.84,76.32,7.0,0.2540322580645161,58.454106280193244,56.2,76.4,60.67,135,40
30558,Nicolò Barella,Inter,C,28,33,29,2462,3,6,0,0,0,0,0,0,0,32,0.97,7.308,7.7,0.337,True,0.7631578947368421,0,api_football_fixtures_2024,,4,0,7.139978818283166,86.27,76.32,13.0,0.4752233956133225,73.91304347826086,67.51,66.3,76.16,25,8
30505,Michel Ndary Adopo,Cagliari,C,25,35,27,2417,1,1,0,0,0,0,0,0,0,35,1.0,6.796,6.81,0.26,True,0.7105263157894737,0,api_football_fixtures_2024,,5,1,6.823325428194994,42.3,71.05,0.5,0.018618121638394703,40.09661835748793,42.78,74.0,52.8,216,76
1457,Henrikh Mkhitaryan,Inter,C,36,32,30,2410,1,4,0,0,0,0,0,0,0,32,1.0,7.094,7.25,0.296,True,0.7894736842105263,0,api_football_fixtures_2024,,4,0,7.0082865105908585,71.13,78.95,5.0,0.18672199170124482,52.65700483091788,51.93,70.4,67.25,80,22
339883,Kenan Yıldız,Juventus,A,20,35,28,2408,7,4,0,0,0,0,0,0,0,35,1.0,7.377,8.03,0.242,True,0.7368421052631579,0,api_football_fixtures_2024,,2,1,7.1858547008547005,89.3,73.68,23.0,0.8596345514950167,63.793103448275865,60.04,75.8,75.27,29,7
25349,Ondrej Duda,Verona,C,31,28,27,2403,1,3,0,0,0,0,0,0,0,28,1.0,7.025,6.99,0.343,True,0.7105263157894737,0,api_football_fixtures_2024,,12,1,6.960893719806764,64.23,71.05,-1.0,-0.03745318352059925,21.73913043478261,29.44,65.7,55.65,189,66
30932,Liam Henderson,Empoli,C,29,36,27,2345,0,4,0,0,0,0,0,0,0,36,1.0,6.813,6.78,0.2,True,0.7105263157894737,0,api_football_fixtures_2024,,10,0,6.833766045548654,43.96,71.05,-1.0,-0.038379530916844345,21.256038647342994,29.23,80.0,49.92,263,92
116,Khéphren Thuram,Juventus,C,24,35,26,2337,4,5,0,0,0,0,0,0,0,35,1.0,7.144,7.56,0.397,True,0.6842105263157895,0,api_football_fixtures_2024,,5,0,7.044779973649539,75.98,68.42,14.5,0.558408215661104,77.29468599033817,69.71,60.3,70.64,57,18
22236,Rafael Leão,AC Milan,A,26,34,25,2330,8,8,0,0,0,0,0,0,0,34,1.0,7.242,8.11,0.293,True,0.6578947368421053,0,api_football_fixtures_2024,,5,0,7.097314973092751,81.96,65.79,29.5,1.1394849785407726,75.86206896551724,68.66,70.7,72.8,39,9
7591,Sandi Lovrić,Udinese,C,27,36,31,2326,2,3,0,0,0,0,0,0,0,35,0.972,6.943,7.12,0.34,True,0.8157894736842105,0,api_football_fixtures_2024,,5,0,6.916870882740448,57.37,81.58,6.5,0.2515047291487532,57.971014492753625,55.75,66.0,63.8,107,31
25353,Valentino Lazaro,Torino,D,29,33,26,2322,0,6,0,0,0,0,0,0,0,33,1.0,6.773,6.86,0.409,True,0.6842105263157895,0,api_football_fixtures_2024,,6,0,6.809744605940236,39.63,68.42,3.0,0.11627906976744186,70.0,64.41,59.1,56.21,184,73
415,Weston McKennie,Juventus,C,27,32,27,2320,2,4,1,0,0,0,0,0,0,32,1.0,7.017,7.28,0.359,True,0.7105263157894737,0,api_football_fixtures_2024,,3,0,6.960901895206243,64.23,71.05,8.5,0.3297413793103448,65.70048309178745,61.31,64.1,65.05,98,29
135519,Gustav Isaksen,Lazio,A,24,37,29,2226,4,2,0,0,0,0,0,0,0,37,1.0,6.926,7.24,0.232,True,0.7631578947368421,0,api_football_fixtures_2024,,5,0,6.899807167491378,57.14,76.32,11.5,0.46495956873315364,33.62068965517241,38.34,76.8,58.26,163,30
31021,Alberto Grassi,Empoli,C,30,28,27,2215,1,0,0,0,0,0,0,0,0,28,1.0,6.804,6.77,0.445,True,0.7105263157894737,0,api_football_fixtures_2024,,8,0,6.831977053140097,43.68,71.05,-1.0,-0.040632054176072234,20.77294685990338,29.22,55.5,47.37,297,105
22015,Boulaye Dia,Lazio,A,29,35,27,2192,9,3,0,0,0,0,0,0,0,35,1.0,6.933,7.76,0.368,True,0.7105263157894737,0,api_football_fixtures_2024,,2,0,6.903309246309246,57.65,71.05,29.0,1.1906934306569343,79.3103448275862,70.78,63.2,65.5,94,20
290046,Antoine Makoumbou,Cagliari,C,27,33,27,2173,0,3,0,0,0,0,0,0,0,33,1.0,6.695,6.69,0.359,True,0.7105263157894737,0,api_football_fixtures_2024,,4,1,6.761469783975937,32.79,71.05,0.0,0.0,31.642512077294686,37.02,64.1,46.76,303,106
31010,Federico Dimarco,Inter,D,28,33,29,2165,4,7,0,0,0,0,0,0,0,32,0.97,7.335,7.87,0.388,True,0.7631578947368421,0,api_football_fixtures_2024,,3,0,7.156297386823702,89.26,76.32,17.5,0.7274826789838338,99.52380952380952,84.98,61.2,81.93,7,3
48648,Dan Ndoye,Bologna,C,25,30,26,2151,8,4,0,0,0,0,0,2,0,30,1.0,7.222,8.09,0.492,True,0.6842105263157895,2,api_football_fixtures_2024,,4,0,7.081657971014493,80.38,68.42,26.0,1.0878661087866108,93.23671497584542,80.48,50.8,74.46,35,15
842,Nikola Vlašić,Torino,C,28,30,23,2128,5,4,0,0,0,0,0,2,0,30,1.0,6.962,7.6,0.499,True,0.6052631578947368,2,api_football_fixtures_2024,,0,0,6.925657971014493,58.77,60.53,19.0,0.8035714285714285,86.47342995169082,75.63,50.1,63.4,109,32
2286,Davide Zappacosta,Atalanta,D,33,30,26,2075,4,2,0,0,0,0,0,0,0,30,1.0,6.97,7.39,0.329,True,0.6842105263157895,0,api_football_fixtures_2024,,3,0,6.93014928229665,60.23,68.42,12.5,0.5421686746987953,96.19047619047619,82.22,67.1,69.56,61,24
778,Bryan Cristante,AS Roma,C,30,30,23,2056,4,2,0,0,0,0,0,0,0,30,1.0,7.135,7.47,0.348,True,0.6052631578947368,0,api_football_fixtures_2024,,8,0,7.029457971014493,74.0,60.53,10.0,0.4377431906614786,71.01449275362319,64.62,65.2,66.94,84,25
47182,Tete Morente,Lecce,C,29,31,23,2029,3,2,0,0,0,0,0,0,0,31,1.0,6.938,7.21,0.221,True,0.6052631578947368,0,api_football_fixtures_2024,,5,0,6.911782324524013,56.56,60.53,8.5,0.37703302119270576,68.11594202898551,62.55,77.9,61.48,127,36
22007,Hassane Kamara,Udinese,D,31,30,25,2006,1,4,4,0,0,0,0,0,0,30,1.0,6.987,7.05,0.417,True,0.6578947368421053,0,api_football_fixtures_2024,,8,1,6.94034928229665,61.93,65.79,2.0,0.08973080757726819,67.14285714285714,61.83,58.3,62.5,122,52
43036,Dennis Man,Parma,C,27,33,23,2005,4,4,0,0,0,0,0,0,0,33,1.0,6.833,7.32,0.329,True,0.6052631578947368,0,api_football_fixtures_2024,,0,0,6.847394312277824,46.16,60.53,16.0,0.7182044887780548,85.02415458937197,74.17,67.1,60.25,136,41
36899,Teun Koopmeiners,Juventus,C,27,28,23,1997,3,3,0,0,0,0,0,0,0,28,1.0,7.031,7.41,0.484,True,0.6052631578947368,0,api_football_fixtures_2024,,3,0,6.964393719806763,64.76,60.53,10.5,0.4732098147220831,72.94685990338165,65.82,51.6,62.7,117,34
